ROMANEIO;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
TP;TIPO;PRODUTO;DESCRICAO;FAMILIA;NUM.PEDIDO;ROMANEIO;EMISSAO;ENTREGA;ITEM;SALDO;COD.CLIENTE;CLIENTE;REDE;ESTADO;MUNICIPIO;VENDEDOR;TIPO.FRETE;RESERVA;STATUS;ROTA;PES0.BRUTO;TP.VEICULO;OBS.PEDIDO;OBS.SOBEL;OBS.PROTHEUS
PVS;PV;1701.33.24X500;LIMP. MULTI USO SUPREMA LIMP.PESADA-24X500ML; 2001; 045394; ;27/09/2018;04/10/2018; 13;2; 015602;MERCADO FRANCISQUINI LTDA;;RJ;MIGUEL PEREIRA;ANUAR DEBS FILHO;;0;LIB P/ GERAR ROM;MIGUEL PEREIRA - RJ;28,6;TOCO;REDESPACHO RGI;HORARIO DE ALMOCO 12:00 AS 14:00;REDESPACHO RGI LOGISTICA
PVS;PV;1001.01.03X05L;AGUA SANITARIA SUPREMA-03X05L; 4001; 045500; ;02/10/2018;09/10/2018; 01;42; 013594;CESTA DE ALIMENTOS BRASIL LTDA;ECONOMIA;RJ;DUQUE DE CAXIAS;KELLY RODRIGUES KINUPPE;;0;LIB P/ GERAR ROM;DUQUE DE CAXIAS - RJ;697,2;TRUCK;ENTREGA JUNTO COM PEDIDO CELEIRO 045457- ANIV.REDECONOMIA- AGENDAR ENTREGA;>>> AGENDAR ENTREGA <<<<;* TAXA DE DESCAGAR - R$ 15,00 POR PALLET / CARGA BATIDA R$ 25,00 *
PVS;PV;1001.01.06X02L;AGUA SANITARIA SUPREMA-06X02L; 4001; 045500; ;02/10/2018;09/10/2018; 02;70; 013594;CESTA DE ALIMENTOS BRASIL LTDA;ECONOMIA;RJ;DUQUE DE CAXIAS;KELLY RODRIGUES KINUPPE;;0;LIB P/ GERAR ROM;DUQUE DE CAXIAS - RJ;933,1;TRUCK;ENTREGA JUNTO COM PEDIDO CELEIRO 045457- ANIV.REDECONOMIA- AGENDAR ENTREGA;>>> AGENDAR ENTREGA <<<<;* TAXA DE DESCAGAR - R$ 15,00 POR PALLET / CARGA BATIDA R$ 25,00 *
PVS;PV;1001.01.12X01L;AGUA SANITARIA SUPREMA-12X01L; 4001; 045500; ;02/10/2018;09/10/2018; 03;140; 013594;CESTA DE ALIMENTOS BRASIL LTDA;ECONOMIA;RJ;DUQUE DE CAXIAS;KELLY RODRIGUES KINUPPE;;0;LIB P/ GERAR ROM;DUQUE DE CAXIAS - RJ;1.873,20;TRUCK;ENTREGA JUNTO COM PEDIDO CELEIRO 045457- ANIV.REDECONOMIA- AGENDAR ENTREGA;>>> AGENDAR ENTREGA <<<<;* TAXA DE DESCAGAR - R$ 15,00 POR PALLET / CARGA BATIDA R$ 25,00 *
PVS;PV;1201.11.06X02L;AMAC.SUPREMA-ALEGRES ENCANTO-AZUL-06X2L; 1001; 045500; ;02/10/2018;09/10/2018; 04;60; 013594;CESTA DE ALIMENTOS BRASIL LTDA;ECONOMIA;RJ;DUQUE DE CAXIAS;KELLY RODRIGUES KINUPPE;;0;LIB P/ GERAR ROM;DUQUE DE CAXIAS - RJ;783;TRUCK;ENTREGA JUNTO COM PEDIDO CELEIRO 045457- ANIV.REDECONOMIA- AGENDAR ENTREGA;>>> AGENDAR ENTREGA <<<<;* TAXA DE DESCAGAR - R$ 15,00 POR PALLET / CARGA BATIDA R$ 25,00 *
PVS;PV;1201.12.06X02L;AMAC.SUPREMA-TOQUE DE AMOR-ROSA-06X2L; 1001; 045500; ;02/10/2018;09/10/2018; 05;60; 013594;CESTA DE ALIMENTOS BRASIL LTDA;ECONOMIA;RJ;DUQUE DE CAXIAS;KELLY RODRIGUES KINUPPE;;0;LIB P/ GERAR ROM;DUQUE DE CAXIAS - RJ;783;TRUCK;ENTREGA JUNTO COM PEDIDO CELEIRO 045457- ANIV.REDECONOMIA- AGENDAR ENTREGA;>>> AGENDAR ENTREGA <<<<;* TAXA DE DESCAGAR - R$ 15,00 POR PALLET / CARGA BATIDA R$ 25,00 *
PVS;PV;1001.01.03X05L;AGUA SANITARIA SUPREMA-03X05L; 4001; 045506; ;02/10/2018;30/10/2018; 01;294; 000185;ATACADAO S/A;ATACADAO;SP;SAO JOSE DO RIO PRETO;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;SAO JOSE DO RIO PRETO;4.880,40;CARRETA ROMEU & JULIETA;COPIA DO PEDIDO 044948 - NAO TEM PROTOCOLO.;* TAXA DE DESCARGA R$ 10,00 POR PALET - PREENCHER A PLANILHA *;AGENDAMENTOAMERICA@ATACADAO.COM.BR
PVS;PV;1101.01R12X1,5;ALVEJANTE SUPREMA ULTRA REMOCAO-12X1,5L; 1001; 045506; ;02/10/2018;30/10/2018; 02;20; 000185;ATACADAO S/A;ATACADAO;SP;SAO JOSE DO RIO PRETO;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;SAO JOSE DO RIO PRETO;385,2;CARRETA ROMEU & JULIETA;COPIA DO PEDIDO 044948 - NAO TEM PROTOCOLO.;* TAXA DE DESCARGA R$ 10,00 POR PALET - PREENCHER A PLANILHA *;AGENDAMENTOAMERICA@ATACADAO.COM.BR
PVS;PV;1301.15.03X05L;DESINF.SUPREMA EXTRATO DE EUCALIPTO-03X05L; 3001; 045506; ;02/10/2018;30/10/2018; 03;90; 000185;ATACADAO S/A;ATACADAO;SP;SAO JOSE DO RIO PRETO;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;SAO JOSE DO RIO PRETO;1.457,10;CARRETA ROMEU & JULIETA;COPIA DO PEDIDO 044948 - NAO TEM PROTOCOLO.;* TAXA DE DESCARGA R$ 10,00 POR PALET - PREENCHER A PLANILHA *;AGENDAMENTOAMERICA@ATACADAO.COM.BR
PVS;PV;1401.19.24X500;LAVA LOUCAS SUPREMA FRUTAS VERMELHAS-24X500ML; 2001; 045506; ;02/10/2018;30/10/2018; 04;216; 000185;ATACADAO S/A;ATACADAO;SP;SAO JOSE DO RIO PRETO;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;SAO JOSE DO RIO PRETO;2.825,28;CARRETA ROMEU & JULIETA;COPIA DO PEDIDO 044948 - NAO TEM PROTOCOLO.;* TAXA DE DESCARGA R$ 10,00 POR PALET - PREENCHER A PLANILHA *;AGENDAMENTOAMERICA@ATACADAO.COM.BR
PVS;PV;1401.21.24X500;LAVA LOUCAS SUPREMA NATURAL CLEAR-24X500ML; 2001; 045506; ;02/10/2018;30/10/2018; 05;288; 000185;ATACADAO S/A;ATACADAO;SP;SAO JOSE DO RIO PRETO;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;SAO JOSE DO RIO PRETO;3.767,04;CARRETA ROMEU & JULIETA;COPIA DO PEDIDO 044948 - NAO TEM PROTOCOLO.;* TAXA DE DESCARGA R$ 10,00 POR PALET - PREENCHER A PLANILHA *;AGENDAMENTOAMERICA@ATACADAO.COM.BR
PVS;PV;1401.22.03X05L;LAVA LOUCAS SUPREMA NEUTRO-03X05L; 2001; 045506; ;02/10/2018;30/10/2018; 06;60; 000185;ATACADAO S/A;ATACADAO;SP;SAO JOSE DO RIO PRETO;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;SAO JOSE DO RIO PRETO;951,6;CARRETA ROMEU & JULIETA;COPIA DO PEDIDO 044948 - NAO TEM PROTOCOLO.;* TAXA DE DESCARGA R$ 10,00 POR PALET - PREENCHER A PLANILHA *;AGENDAMENTOAMERICA@ATACADAO.COM.BR
PVS;PV;1401.22.24X500;LAVA LOUCAS SUPREMA NEUTRO-24X500ML; 2001; 045506; ;02/10/2018;30/10/2018; 07;360; 000185;ATACADAO S/A;ATACADAO;SP;SAO JOSE DO RIO PRETO;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;SAO JOSE DO RIO PRETO;4.708,80;CARRETA ROMEU & JULIETA;COPIA DO PEDIDO 044948 - NAO TEM PROTOCOLO.;* TAXA DE DESCARGA R$ 10,00 POR PALET - PREENCHER A PLANILHA *;AGENDAMENTOAMERICA@ATACADAO.COM.BR
PVS;PV;1501.23.03X05L;LAVA ROUPAS LIQUIDO SUPREMA ULTRA ACAO-03X05L; 1001; 045506; ;02/10/2018;30/10/2018; 08;60; 000185;ATACADAO S/A;ATACADAO;SP;SAO JOSE DO RIO PRETO;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;SAO JOSE DO RIO PRETO;949,2;CARRETA ROMEU & JULIETA;COPIA DO PEDIDO 044948 - NAO TEM PROTOCOLO.;* TAXA DE DESCARGA R$ 10,00 POR PALET - PREENCHER A PLANILHA *;AGENDAMENTOAMERICA@ATACADAO.COM.BR
PVS;PV;1601.24.12X500;LIMP.PERF.PORTAL/SUPREMA ELEGANCE-12X500ML; 4001; 045506; ;02/10/2018;30/10/2018; 09;17; 000185;ATACADAO S/A;ATACADAO;SP;SAO JOSE DO RIO PRETO;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;SAO JOSE DO RIO PRETO;117,13;CARRETA ROMEU & JULIETA;COPIA DO PEDIDO 044948 - NAO TEM PROTOCOLO.;* TAXA DE DESCARGA R$ 10,00 POR PALET - PREENCHER A PLANILHA *;AGENDAMENTOAMERICA@ATACADAO.COM.BR
PVS;PV;1601.26.12X500;LIMP.PERF.PORTAL/SUPREMA DELICATO-12X500ML; 4001; 045506; ;02/10/2018;30/10/2018; 10;51; 000185;ATACADAO S/A;ATACADAO;SP;SAO JOSE DO RIO PRETO;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;SAO JOSE DO RIO PRETO;351,39;CARRETA ROMEU & JULIETA;COPIA DO PEDIDO 044948 - NAO TEM PROTOCOLO.;* TAXA DE DESCARGA R$ 10,00 POR PALET - PREENCHER A PLANILHA *;AGENDAMENTOAMERICA@ATACADAO.COM.BR
PVS;PV;1701.30.24X500;LIMP. MULTI USO SUPREMA TRADICIONAL-24X500ML; 2001; 045506; ;02/10/2018;30/10/2018; 11;54; 000185;ATACADAO S/A;ATACADAO;SP;SAO JOSE DO RIO PRETO;ATACADAO SP;CIF;0;LIB P/ GERAR ROM;SAO JOSE DO RIO PRETO;772,2;CARRETA ROMEU & JULIETA;COPIA DO PEDIDO 044948 - NAO TEM PROTOCOLO.;* TAXA DE DESCARGA R$ 10,00 POR PALET - PREENCHER A PLANILHA *;AGENDAMENTOAMERICA@ATACADAO.COM.BR
PVS;PV;1001.01.06X02L;AGUA SANITARIA SUPREMA-06X02L; 4001; 045510; ;03/10/2018;10/10/2018; 01;150; 011695;COMERCIAL ZARAGOZA IMP E EXP LTDA;ZARAGOZA;RJ;VOLTA REDONDA;ADRIANO SA DOS SANTOS;CIF;0;LIB P/ GERAR ROM;VOLTA REDONDA - RJ;1.999,50;CARRETA TOCO 28;ENTREGA ATE O DIA 15/10. ALTERAR O PRECO DO LIMPADOR PERFUMADO PARA 15,73;ENTREGA NOTA FISCAL ATE AS 10:00H;
PVS;PV;1401.21.24X500;LAVA LOUCAS SUPREMA NATURAL CLEAR-24X500ML; 2001; 045510; ;03/10/2018;10/10/2018; 02;60; 011695;COMERCIAL ZARAGOZA IMP E EXP LTDA;ZARAGOZA;RJ;VOLTA REDONDA;ADRIANO SA DOS SANTOS;CIF;0;LIB P/ GERAR ROM;VOLTA REDONDA - RJ;784,8;CARRETA TOCO 28;ENTREGA ATE O DIA 15/10. ALTERAR O PRECO DO LIMPADOR PERFUMADO PARA 15,73;ENTREGA NOTA FISCAL ATE AS 10:00H;
PVS;PV;1601.29.12X500;LIMP.PERF.PORTAL/SUPREMA MANHA DE SOL-12X500M; 4001; 045510; ;03/10/2018;10/10/2018; 03;5; 011695;COMERCIAL ZARAGOZA IMP E EXP LTDA;ZARAGOZA;RJ;VOLTA REDONDA;ADRIANO SA DOS SANTOS;CIF;0;LIB P/ GERAR ROM;VOLTA REDONDA - RJ;34,45;CARRETA TOCO 28;ENTREGA ATE O DIA 15/10. ALTERAR O PRECO DO LIMPADOR PERFUMADO PARA 15,73;ENTREGA NOTA FISCAL ATE AS 10:00H;
PVS;PV;1701.30.24X500;LIMP. MULTI USO SUPREMA TRADICIONAL-24X500ML; 2001; 045510; ;03/10/2018;10/10/2018; 04;54; 011695;COMERCIAL ZARAGOZA IMP E EXP LTDA;ZARAGOZA;RJ;VOLTA REDONDA;ADRIANO SA DOS SANTOS;CIF;0;LIB P/ GERAR ROM;VOLTA REDONDA - RJ;772,2;CARRETA TOCO 28;ENTREGA ATE O DIA 15/10. ALTERAR O PRECO DO LIMPADOR PERFUMADO PARA 15,73;ENTREGA NOTA FISCAL ATE AS 10:00H;
PVS;PV;1701.32.24X500;LIMP. MULTI USO SUPREMA FRESH-24X500ML; 2001; 045510; ;03/10/2018;10/10/2018; 05;54; 011695;COMERCIAL ZARAGOZA IMP E EXP LTDA;ZARAGOZA;RJ;VOLTA REDONDA;ADRIANO SA DOS SANTOS;CIF;0;LIB P/ GERAR ROM;VOLTA REDONDA - RJ;772,2;CARRETA TOCO 28;ENTREGA ATE O DIA 15/10. ALTERAR O PRECO DO LIMPADOR PERFUMADO PARA 15,73;ENTREGA NOTA FISCAL ATE AS 10:00H;
PVS;PV;6501.02.12X01L;REMOVEDOR SUPREMA 1 L; 4001; 045510; ;03/10/2018;10/10/2018; 06;30; 011695;COMERCIAL ZARAGOZA IMP E EXP LTDA;ZARAGOZA;RJ;VOLTA REDONDA;ADRIANO SA DOS SANTOS;CIF;0;LIB P/ GERAR ROM;VOLTA REDONDA - RJ;366;CARRETA TOCO 28;ENTREGA ATE O DIA 15/10. ALTERAR O PRECO DO LIMPADOR PERFUMADO PARA 15,73;ENTREGA NOTA FISCAL ATE AS 10:00H;
PVS;PV;6501.02.12X500;REMOVEDOR SUPREMA 500 ML; 4001; 045510; ;03/10/2018;10/10/2018; 07;10; 011695;COMERCIAL ZARAGOZA IMP E EXP LTDA;ZARAGOZA;RJ;VOLTA REDONDA;ADRIANO SA DOS SANTOS;CIF;0;LIB P/ GERAR ROM;VOLTA REDONDA - RJ;62;CARRETA TOCO 28;ENTREGA ATE O DIA 15/10. ALTERAR O PRECO DO LIMPADOR PERFUMADO PARA 15,73;ENTREGA NOTA FISCAL ATE AS 10:00H;
PVS;PV;1001.01.06X02L;AGUA SANITARIA SUPREMA-06X02L; 4001; 045511; 000540;03/10/2018;10/10/2018; 01;75; 011696;COMERCIAL ZARAGOZA IMP E EXP LTDA;ZARAGOZA;RJ;RESENDE;ADRIANO SA DOS SANTOS;CIF;75;EM ROMANEIO;RESENDE-RJ;999,75;CARRETA TOCO 28;ENTREGA ATE O DIA 15/10, ALTERAR PRECO DO LIMPADOR PARA 15,73;ENTREGA NOTA FISCAL ATE 10:00H;
PVS;PV;1601.29.12X500;LIMP.PERF.PORTAL/SUPREMA MANHA DE SOL-12X500M; 4001; 045511; 000540;03/10/2018;10/10/2018; 02;3; 011696;COMERCIAL ZARAGOZA IMP E EXP LTDA;ZARAGOZA;RJ;RESENDE;ADRIANO SA DOS SANTOS;CIF;3;EM ROMANEIO;RESENDE-RJ;20,67;CARRETA TOCO 28;ENTREGA ATE O DIA 15/10, ALTERAR PRECO DO LIMPADOR PARA 15,73;ENTREGA NOTA FISCAL ATE 10:00H;
PVS;PV;1701.32.24X500;LIMP. MULTI USO SUPREMA FRESH-24X500ML; 2001; 045511; 000540;03/10/2018;10/10/2018; 03;20; 011696;COMERCIAL ZARAGOZA IMP E EXP LTDA;ZARAGOZA;RJ;RESENDE;ADRIANO SA DOS SANTOS;CIF;20;EM ROMANEIO;RESENDE-RJ;286;CARRETA TOCO 28;ENTREGA ATE O DIA 15/10, ALTERAR PRECO DO LIMPADOR PARA 15,73;ENTREGA NOTA FISCAL ATE 10:00H;
PVS;PV;1001.01.12X01L;AGUA SANITARIA SUPREMA-12X01L; 4001; 045580; ;05/10/2018;12/10/2018; 01;2; 015655;KATE DE OLIVEIRA S. COM. DE ALIMENTOS ME;;RJ;RESENDE;ANUAR DEBS FILHO;;0;LIB P/ GERAR ROM;RESENDE - RJ;26,76;TOCO;;ENTREGAR NO REDESPACHO RGI;
PVS;PV;1201.11.03X05L;AMAC.SUPREMA-ALEGRES ENCANTO-AZUL-03X05L; 1001; 045580; ;05/10/2018;12/10/2018; 02;2; 015655;KATE DE OLIVEIRA S. COM. DE ALIMENTOS ME;;RJ;RESENDE;ANUAR DEBS FILHO;;0;LIB P/ GERAR ROM;RESENDE - RJ;32,76;TOCO;;ENTREGAR NO REDESPACHO RGI;
PVS;PV;1201.11.06X02L;AMAC.SUPREMA-ALEGRES ENCANTO-AZUL-06X2L; 1001; 045580; ;05/10/2018;12/10/2018; 03;2; 015655;KATE DE OLIVEIRA S. COM. DE ALIMENTOS ME;;RJ;RESENDE;ANUAR DEBS FILHO;;0;LIB P/ GERAR ROM;RESENDE - RJ;26,1;TOCO;;ENTREGAR NO REDESPACHO RGI;
PVS;PV;1201.12.03X05L;AMAC.SUPREMA-TOQUE DE AMOR-ROSA 03X05L; 1001; 045580; ;05/10/2018;12/10/2018; 04;2; 015655;KATE DE OLIVEIRA S. COM. DE ALIMENTOS ME;;RJ;RESENDE;ANUAR DEBS FILHO;;0;LIB P/ GERAR ROM;RESENDE - RJ;32,76;TOCO;;ENTREGAR NO REDESPACHO RGI;
PVS;PV;1201.12.06X02L;AMAC.SUPREMA-TOQUE DE AMOR-ROSA-06X2L; 1001; 045580; ;05/10/2018;12/10/2018; 05;2; 015655;KATE DE OLIVEIRA S. COM. DE ALIMENTOS ME;;RJ;RESENDE;ANUAR DEBS FILHO;;0;LIB P/ GERAR ROM;RESENDE - RJ;26,1;TOCO;;ENTREGAR NO REDESPACHO RGI;
PVS;PV;1201.13.06X02L;AMAC.SUPREMA-LA FELICITA-AMARELO-06X2L; 1001; 045580; ;05/10/2018;12/10/2018; 06;2; 015655;KATE DE OLIVEIRA S. COM. DE ALIMENTOS ME;;RJ;RESENDE;ANUAR DEBS FILHO;;0;LIB P/ GERAR ROM;RESENDE - RJ;26,1;TOCO;;ENTREGAR NO REDESPACHO RGI;
PVS;PV;1201.14.06X02L;AMAC.SUPREMA-EXP.CARINHO-BRANCO/LILAS -06X02L; 1001; 045580; ;05/10/2018;12/10/2018; 07;2; 015655;KATE DE OLIVEIRA S. COM. DE ALIMENTOS ME;;RJ;RESENDE;ANUAR DEBS FILHO;;0;LIB P/ GERAR ROM;RESENDE - RJ;26,1;TOCO;;ENTREGAR NO REDESPACHO RGI;
PVS;PV;1301.15.06X02L;DESINF.SUPREMA EXTRATO DE EUCALIPTO-06X2L; 3001; 045580; ;05/10/2018;12/10/2018; 08;2; 015655;KATE DE OLIVEIRA S. COM. DE ALIMENTOS ME;;RJ;RESENDE;ANUAR DEBS FILHO;;0;LIB P/ GERAR ROM;RESENDE - RJ;25,92;TOCO;;ENTREGAR NO REDESPACHO RGI;
PVS;PV;1301.17.06X02L;DESINF.SUPREMA FLORES DO CAMPO-06X2L; 3001; 045580; ;05/10/2018;12/10/2018; 09;2; 015655;KATE DE OLIVEIRA S. COM. DE ALIMENTOS ME;;RJ;RESENDE;ANUAR DEBS FILHO;;0;LIB P/ GERAR ROM;RESENDE - RJ;25,92;TOCO;;ENTREGAR NO REDESPACHO RGI;
PVS;PV;1301.18.06X02L;DESINF.SUPREMA LAVANDA BOUQUET-06X02L; 3001; 045580; ;05/10/2018;12/10/2018; 10;2; 015655;KATE DE OLIVEIRA S. COM. DE ALIMENTOS ME;;RJ;RESENDE;ANUAR DEBS FILHO;;0;LIB P/ GERAR ROM;RESENDE - RJ;25,92;TOCO;;ENTREGAR NO REDESPACHO RGI;
PVS;PV;1301.19.06X02L;DESINF.SUPREMA PINHO - 06X02L; 3001; 045580; ;05/10/2018;12/10/2018; 11;2; 015655;KATE DE OLIVEIRA S. COM. DE ALIMENTOS ME;;RJ;RESENDE;ANUAR DEBS FILHO;;0;LIB P/ GERAR ROM;RESENDE - RJ;26,34;TOCO;;ENTREGAR NO REDESPACHO RGI;
PVS;PV;1301.20.06X02L;DESINF.SUPREMA OCEANIC - 06X02L; 3001; 045580; ;05/10/2018;12/10/2018; 12;2; 015655;KATE DE OLIVEIRA S. COM. DE ALIMENTOS ME;;RJ;RESENDE;ANUAR DEBS FILHO;;0;LIB P/ GERAR ROM;RESENDE - RJ;26,34;TOCO;;ENTREGAR NO REDESPACHO RGI;
PVS;PV;1001.01.03X05L;AGUA SANITARIA SUPREMA-03X05L; 4001; 045581; ;05/10/2018;22/10/2018; 01;300; 015667;IRMAOS MUFFATO & CIA LTDA;MUFFATO;PR;ARAPONGAS;JAIR BONIFACIO;;0;AGENDAR;ARAPONGAS - PR;4.980,00;CARRETA TOCO 28;;> > VERIFICAR AGENDAMENTO COM JAIR < <;TAXA DE DESCARGA R$ 0,35 POR CAIXA
PVS;PV;1001.01.06X02L;AGUA SANITARIA SUPREMA-06X02L; 4001; 045581; ;05/10/2018;22/10/2018; 02;50; 015667;IRMAOS MUFFATO & CIA LTDA;MUFFATO;PR;ARAPONGAS;JAIR BONIFACIO;;0;AGENDAR;ARAPONGAS - PR;666,5;CARRETA TOCO 28;;> > VERIFICAR AGENDAMENTO COM JAIR < <;TAXA DE DESCARGA R$ 0,35 POR CAIXA
PVS;PV;1101.01.B12X1,5;ALVEJANTE SUPREMA ULTRA BRANQUEADOR-12X1,5L; 1001; 045581; ;05/10/2018;22/10/2018; 03;5; 015667;IRMAOS MUFFATO & CIA LTDA;MUFFATO;PR;ARAPONGAS;JAIR BONIFACIO;;0;AGENDAR;ARAPONGAS - PR;96,3;CARRETA TOCO 28;;> > VERIFICAR AGENDAMENTO COM JAIR < <;TAXA DE DESCARGA R$ 0,35 POR CAIXA
PVS;PV;1101.01R12X1,5;ALVEJANTE SUPREMA ULTRA REMOCAO-12X1,5L; 1001; 045581; ;05/10/2018;22/10/2018; 04;7; 015667;IRMAOS MUFFATO & CIA LTDA;MUFFATO;PR;ARAPONGAS;JAIR BONIFACIO;;0;AGENDAR;ARAPONGAS - PR;134,82;CARRETA TOCO 28;;> > VERIFICAR AGENDAMENTO COM JAIR < <;TAXA DE DESCARGA R$ 0,35 POR CAIXA
PVS;PV;1201.11.03X05L;AMAC.SUPREMA-ALEGRES ENCANTO-AZUL-03X05L; 1001; 045581; ;05/10/2018;22/10/2018; 05;400; 015667;IRMAOS MUFFATO & CIA LTDA;MUFFATO;PR;ARAPONGAS;JAIR BONIFACIO;;0;AGENDAR;ARAPONGAS - PR;6.552,00;CARRETA TOCO 28;;> > VERIFICAR AGENDAMENTO COM JAIR < <;TAXA DE DESCARGA R$ 0,35 POR CAIXA
PVS;PV;1201.11.06X02L;AMAC.SUPREMA-ALEGRES ENCANTO-AZUL-06X2L; 1001; 045581; ;05/10/2018;22/10/2018; 06;70; 015667;IRMAOS MUFFATO & CIA LTDA;MUFFATO;PR;ARAPONGAS;JAIR BONIFACIO;;0;AGENDAR;ARAPONGAS - PR;913,5;CARRETA TOCO 28;;> > VERIFICAR AGENDAMENTO COM JAIR < <;TAXA DE DESCARGA R$ 0,35 POR CAIXA
PVS;PV;1201.12.06X02L;AMAC.SUPREMA-TOQUE DE AMOR-ROSA-06X2L; 1001; 045581; ;05/10/2018;22/10/2018; 07;40; 015667;IRMAOS MUFFATO & CIA LTDA;MUFFATO;PR;ARAPONGAS;JAIR BONIFACIO;;0;AGENDAR;ARAPONGAS - PR;522;CARRETA TOCO 28;;> > VERIFICAR AGENDAMENTO COM JAIR < <;TAXA DE DESCARGA R$ 0,35 POR CAIXA
PVS;PV;1201.14.06X02L;AMAC.SUPREMA-EXP.CARINHO-BRANCO/LILAS -06X02L; 1001; 045581; ;05/10/2018;22/10/2018; 08;60; 015667;IRMAOS MUFFATO & CIA LTDA;MUFFATO;PR;ARAPONGAS;JAIR BONIFACIO;;0;AGENDAR;ARAPONGAS - PR;783;CARRETA TOCO 28;;> > VERIFICAR AGENDAMENTO COM JAIR < <;TAXA DE DESCARGA R$ 0,35 POR CAIXA
PVS;PV;1301.15.03X05L;DESINF.SUPREMA EXTRATO DE EUCALIPTO-03X05L; 3001; 045581; ;05/10/2018;22/10/2018; 09;30; 015667;IRMAOS MUFFATO & CIA LTDA;MUFFATO;PR;ARAPONGAS;JAIR BONIFACIO;;0;AGENDAR;ARAPONGAS - PR;485,7;CARRETA TOCO 28;;> > VERIFICAR AGENDAMENTO COM JAIR < <;TAXA DE DESCARGA R$ 0,35 POR CAIXA
PVS;PV;1301.18.03X05L;DESINF.SUPREMA LAVANDA BOUQUET 03X05L; 3001; 045581; ;05/10/2018;22/10/2018; 10;20; 015667;IRMAOS MUFFATO & CIA LTDA;MUFFATO;PR;ARAPONGAS;JAIR BONIFACIO;;0;AGENDAR;ARAPONGAS - PR;323,8;CARRETA TOCO 28;;> > VERIFICAR AGENDAMENTO COM JAIR < <;TAXA DE DESCARGA R$ 0,35 POR CAIXA
PVS;PV;1401.20.24X500;LAVA LOUCAS SUPREMA LIMAO/ALOEVERA-24X500ML; 2001; 045581; ;05/10/2018;22/10/2018; 11;50; 015667;IRMAOS MUFFATO & CIA LTDA;MUFFATO;PR;ARAPONGAS;JAIR BONIFACIO;;0;AGENDAR;ARAPONGAS - PR;654;CARRETA TOCO 28;;> > VERIFICAR AGENDAMENTO COM JAIR < <;TAXA DE DESCARGA R$ 0,35 POR CAIXA
PVS;PV;1401.21.24X500;LAVA LOUCAS SUPREMA NATURAL CLEAR-24X500ML; 2001; 045581; ;05/10/2018;22/10/2018; 12;50; 015667;IRMAOS MUFFATO & CIA LTDA;MUFFATO;PR;ARAPONGAS;JAIR BONIFACIO;;0;AGENDAR;ARAPONGAS - PR;654;CARRETA TOCO 28;;> > VERIFICAR AGENDAMENTO COM JAIR < <;TAXA DE DESCARGA R$ 0,35 POR CAIXA
PVS;PV;1401.22.24X500;LAVA LOUCAS SUPREMA NEUTRO-24X500ML; 2001; 045581; ;05/10/2018;22/10/2018; 13;80; 015667;IRMAOS MUFFATO & CIA LTDA;MUFFATO;PR;ARAPONGAS;JAIR BONIFACIO;;0;AGENDAR;ARAPONGAS - PR;1.046,40;CARRETA TOCO 28;;> > VERIFICAR AGENDAMENTO COM JAIR < <;TAXA DE DESCARGA R$ 0,35 POR CAIXA
PVS;PV;1701.01.12X500;DESENGORDURANTE ALTA PERF. SUPREMA 12X500ML; 2001; 045581; ;05/10/2018;22/10/2018; 14;5; 015667;IRMAOS MUFFATO & CIA LTDA;MUFFATO;PR;ARAPONGAS;JAIR BONIFACIO;;0;AGENDAR;ARAPONGAS - PR;36,2;CARRETA TOCO 28;;> > VERIFICAR AGENDAMENTO COM JAIR < <;TAXA DE DESCARGA R$ 0,35 POR CAIXA
PVS;PV;1701.02.12X500;DESENGORDURANTE SUPREMA SQUEEZE 12X500ML; 2001; 045581; ;05/10/2018;22/10/2018; 15;5; 015667;IRMAOS MUFFATO & CIA LTDA;MUFFATO;PR;ARAPONGAS;JAIR BONIFACIO;;0;AGENDAR;ARAPONGAS - PR;30;CARRETA TOCO 28;;> > VERIFICAR AGENDAMENTO COM JAIR < <;TAXA DE DESCARGA R$ 0,35 POR CAIXA
PVS;PV;1701.30.24X500;LIMP. MULTI USO SUPREMA TRADICIONAL-24X500ML; 2001; 045581; ;05/10/2018;22/10/2018; 16;100; 015667;IRMAOS MUFFATO & CIA LTDA;MUFFATO;PR;ARAPONGAS;JAIR BONIFACIO;;0;AGENDAR;ARAPONGAS - PR;1.430,00;CARRETA TOCO 28;;> > VERIFICAR AGENDAMENTO COM JAIR < <;TAXA DE DESCARGA R$ 0,35 POR CAIXA
